transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,payment_method,customer_segment,city
18515,2023-09-06,09:13:00,68,Female,46.0,Beauty,3.0,21.58482604183977,13.772117676067106,64.75447812551931,Net Banking,VIP,Ahmedabad
18516,2023-07-19,07:45:00,65,Male,34.0,Clothing,3.0,495.7261096920499,240.42812677591652,1487.1783290761496,Credit Card,VIP,Delhi
18517,2023-11-27,19:55:00,83,Female,45.0,Beauty,2.0,45.067327619174065,13.504925313820095,90.13465523834813,Credit Card,New,Chennai
18518,2023-04-07,17:10:00,76,Female,27.0,Clothing,2.0,300.82664155503494,162.10737905941724,601.6532831100699,Debit Card,VIP,Ahmedabad
18519,2022-04-04,06:44:00,87,Female,23.0,Electronics,3.0,500.0646213436284,224.13465077767117,1500.1938640308852,Net Banking,New,Kolkata
18520,2023-12-11,21:04:00,1,Female,38.0,Electronics,1.0,33.49229420977761,10.436078476474533,33.49229420977761,Debit Card,VIP,Pune
18521,2023-09-03,20:08:00,79,Female,21.0,Electronics,2.0,27.223569948680538,12.813842955007921,54.447139897361076,UPI,VIP,Pune
18522,2022-03-12,07:20:00,13,Female,47.0,Beauty,1.0,28.964159028434835,13.452397857253164,28.964159028434835,UPI,VIP,Ahmedabad
18523,2022-09-03,13:09:00,81,Female,49.0,Beauty,2.0,312.0841620140492,132.15742099719853,624.1683240280984,UPI,New,Delhi
18524,2022-04-03,22:12:00,52,Female,22.0,Electronics,2.0,54.013013157129805,25.847015810336472,108.02602631425961,Credit Card,Regular,Mumbai
18525,2023-04-05,21:15:00,139,Female,51.0,Clothing,4.0,29.98825592960491,29.982956580167574,119.95302371841964,Net Banking,Regular,Mumbai
18526,2023-12-09,21:58:00,5,Male,61.0,Beauty,3.0,44.00718944684532,12.388795190956333,132.02156834053596,Cash,Regular,Bangalore
18527,2023-05-19,21:35:00,70,Female,57.0,Electronics,3.0,33.02332967336861,8.706660789528371,99.06998902010582,UPI,VIP,Kolkata
18528,2022-01-28,19:44:00,131,Female,26.0,Electronics,3.0,20.82973701937049,0.9979733822308079,62.48921105811147,Credit Card,Regular,Pune
18529,2022-01-20,10:10:00,138,Female,35.0,Clothing,4.0,24.46065369431319,1.3349891834238914,97.84261477725276,UPI,New,Hyderabad
18530,2022-09-21,07:07:00,55,Male,51.0,Clothing,1.0,48.40643032739982,13.378815176537255,48.40643032739982,Credit Card,VIP,Hyderabad
18531,2023-10-12,16:51:00,115,Female,45.0,Electronics,2.0,302.3991706148169,145.23336757565116,604.7983412296338,Credit Card,New,Pune
18532,2022-06-24,10:07:00,104,Female,25.0,Clothing,1.0,500.8963929467127,139.79381401803485,500.8963929467127,Credit Card,Regular,Bangalore
18533,2023-11-30,21:47:00,134,Female,51.0,Electronics,5.0,494.7174382959053,141.77111031808192,2473.5871914795266,Credit Card,New,Delhi
18534,2022-08-28,21:57:00,92,Female,18.0,Electronics,5.0,281.7262074530965,172.145718666636,1408.6310372654825,Net Banking,VIP,Mumbai
18535,2023-10-24,15:16:00,76,Male,52.0,Electronics,5.0,496.7410676448242,172.0295208861355,2483.705338224121,Credit Card,VIP,Chennai
18536,2023-05-07,19:55:00,2,Male,42.0,Beauty,1.0,24.039419478714045,12.828426567731166,24.039419478714045,Credit Card,VIP,Bangalore
18537,2022-03-17,20:56:00,116,Female,65.0,Electronics,1.0,322.2191308287787,125.37327968537929,322.2191308287787,Net Banking,New,Hyderabad
18538,2023-06-25,21:29:00,4,Male,39.0,Electronics,1.0,17.2241855831151,18.97329738531619,17.2241855831151,Credit Card,VIP,Mumbai
18539,2023-12-15,22:02:00,76,Male,43.0,Clothing,3.0,24.841733633802594,35.98446382087919,74.52520090140779,Credit Card,Regular,Pune
18540,2022-10-10,20:12:00,61,Female,29.0,Clothing,1.0,307.3869173297673,362.0601754433084,307.3869173297673,UPI,VIP,Mumbai
18541,2022-12-16,22:40:00,96,Female,36.0,Beauty,1.0,55.02425723232558,49.25830884729413,55.02425723232558,Debit Card,New,Chennai
18542,2023-10-19,19:52:00,2,Male,23.0,Electronics,2.0,61.385943109513775,23.673881572310343,122.77188621902755,Cash,Regular,Ahmedabad
18543,2022-07-29,17:04:00,34,Female,65.0,Clothing,4.0,499.8137153014625,254.0781950904035,1999.25486120585,UPI,New,Kolkata
18544,2023-09-27,16:10:00,87,Male,38.0,Electronics,5.0,517.8161590491617,214.02176752056246,2589.0807952458085,Cash,New,Delhi
18545,2023-01-10,22:46:00,74,Male,40.0,Electronics,2.0,50.41981882832303,14.859711823524625,100.83963765664606,UPI,VIP,Kolkata
18546,2022-05-18,07:11:00,8,Male,63.0,Clothing,3.0,33.01226746314196,10.618128036916245,99.03680238942587,Net Banking,Regular,Hyderabad
18547,2023-12-30,19:57:00,94,Female,45.0,Beauty,5.0,18.877997681428,13.25877438107523,94.38998840714,Debit Card,VIP,Pune
18548,2022-06-01,07:28:00,76,Female,45.0,Clothing,2.0,14.417801724350355,2.5594260370621873,28.83560344870071,UPI,New,Chennai
18549,2022-09-23,09:46:00,3,Male,44.0,Beauty,3.0,42.27565522617034,1.9113896627230922,126.82696567851103,UPI,VIP,Bangalore
18550,2023-11-25,22:53:00,3,Male,53.0,Clothing,2.0,13.596667218131023,13.57374919659827,27.193334436262045,Cash,New,Pune
18551,2023-11-05,10:20:00,54,Female,36.0,Clothing,3.0,298.60567568664754,95.4663363538443,895.8170270599426,Net Banking,VIP,Mumbai
18552,2023-05-26,22:42:00,2,Female,18.0,Beauty,2.0,13.033012210336024,2.2396139387998657,26.066024420672047,Debit Card,Regular,Kolkata
18553,2022-12-24,19:08:00,81,Female,44.0,Clothing,2.0,300.26753208830513,305.524349143723,600.5350641766103,Cash,New,Ahmedabad
18554,2023-01-14,19:10:00,3,Male,24.0,Electronics,3.0,498.408705206375,169.2133332026446,1495.2261156191248,Debit Card,New,Kolkata
18555,2022-12-17,17:46:00,84,Male,43.0,Electronics,1.0,306.12523785719566,122.18665507582264,306.12523785719566,Net Banking,New,Pune
18556,2023-08-11,19:00:00,3,Female,38.0,Electronics,1.0,57.703943522264225,13.507942635471625,57.703943522264225,Cash,VIP,Pune
18557,2023-08-26,22:29:00,3,Male,27.0,Clothing,4.0,292.59617057092305,86.78583397579456,1170.3846822836922,Cash,Regular,Delhi
18558,2022-11-11,19:06:00,109,Male,22.0,Clothing,3.0,9.945023927013061,14.260785523726367,29.835071781039183,Debit Card,VIP,Mumbai
18559,2023-11-18,20:53:00,76,Male,52.0,Clothing,3.0,31.532496200860827,15.705956321828344,94.59748860258247,Net Banking,Regular,Pune
18560,2022-12-26,11:03:00,111,Male,46.0,Clothing,3.0,300.19001379425737,140.50072234991458,900.5700413827722,UPI,VIP,Chennai
18561,2023-09-03,20:52:00,146,Male,36.0,Beauty,1.0,27.83319107228073,31.606771792036184,27.83319107228073,Debit Card,Regular,Mumbai
18562,2022-12-25,07:52:00,152,Male,53.0,Clothing,1.0,494.5704846519572,196.54853446903442,494.5704846519572,Debit Card,VIP,Mumbai
18563,2022-10-11,20:57:00,55,Female,42.0,Beauty,4.0,25.68077967315088,0.0,102.72311869260352,Credit Card,New,Ahmedabad
18564,2023-09-19,22:59:00,54,Female,36.0,Clothing,3.0,307.3440867583045,295.87153311798204,922.0322602749136,Debit Card,VIP,Kolkata
18565,2023-06-21,17:23:00,41,Male,28.0,Beauty,4.0,489.83209746532526,193.32547568096908,1959.328389861301,Cash,Regular,Chennai
18566,2022-03-08,09:52:00,2,Male,51.0,Clothing,5.0,51.30004495787285,24.111666722095727,256.50022478936427,Cash,New,Bangalore
18567,2022-07-12,22:05:00,89,Male,60.0,Clothing,1.0,51.84454104799385,19.919902802336477,51.84454104799385,UPI,VIP,Kolkata
18568,2023-09-02,18:17:00,78,Male,39.0,Electronics,2.0,33.20040638435106,37.09865831151153,66.40081276870212,Debit Card,Regular,Pune
18569,2022-01-09,08:05:00,3,Male,25.0,Clothing,1.0,487.89629655029364,273.36200437367995,487.89629655029364,UPI,VIP,Hyderabad
18570,2023-03-03,17:18:00,66,Female,61.0,Clothing,3.0,304.90828774829015,80.37046392809818,914.7248632448704,UPI,Regular,Bangalore
18571,2022-10-16,20:37:00,103,Male,30.0,Electronics,2.0,307.6608509854653,359.06139616431517,615.3217019709306,Net Banking,New,Ahmedabad
18572,2023-10-13,21:59:00,114,Female,41.0,Electronics,4.0,23.671710523475745,9.527374375260809,94.68684209390298,UPI,Regular,Mumbai
18573,2023-09-04,20:45:00,74,Female,44.0,Beauty,3.0,16.71977842126072,14.4592905798734,50.15933526378216,Debit Card,New,Hyderabad
18574,2022-05-04,07:19:00,98,Male,37.0,Beauty,1.0,488.27021895042463,222.35637695875812,488.27021895042463,Cash,VIP,Hyderabad
18575,2022-12-12,14:48:00,99,Male,31.0,Clothing,2.0,44.823832788019956,28.2994108778979,89.64766557603991,Credit Card,Regular,Bangalore
18576,2023-12-11,17:12:00,99,Male,42.0,Electronics,1.0,35.984902130861066,6.667177602934787,35.984902130861066,Net Banking,New,Pune
18577,2022-06-30,11:37:00,93,Male,32.0,Clothing,2.0,32.72787875921,12.838176616533387,65.45575751842,Debit Card,VIP,Bangalore
18578,2022-08-25,08:02:00,144,Male,24.0,Electronics,4.0,26.68704683228898,17.879629534633306,106.74818732915593,Net Banking,New,Delhi
18579,2022-12-20,16:05:00,69,Male,20.0,Beauty,2.0,67.56233897721174,25.811956680337858,135.12467795442348,UPI,Regular,Chennai
18580,2023-03-31,19:35:00,4,Male,62.0,Beauty,1.0,60.36874914044308,5.782362864667431,60.36874914044308,Net Banking,Regular,Pune
18581,2022-04-28,21:56:00,27,Male,49.0,Beauty,2.0,307.1878281173003,133.168993548755,614.3756562346006,Debit Card,Regular,Bangalore
18582,2022-10-30,08:00:00,98,Male,23.0,Beauty,2.0,36.88243781853455,13.95702668228136,73.7648756370691,Net Banking,VIP,Hyderabad
18583,2023-02-25,21:08:00,3,Female,28.0,Clothing,3.0,34.76627667134916,15.6914347777451,104.29883001404748,Net Banking,New,Kolkata
18584,2023-12-20,18:13:00,5,Female,63.0,Beauty,3.0,30.94893420395829,27.438210266829454,92.84680261187488,Credit Card,Regular,Bangalore
18585,2022-03-19,06:08:00,37,Female,38.0,Electronics,4.0,517.1504762642373,197.0221946166737,2068.6019050569494,UPI,Regular,Chennai
18586,2023-11-21,21:55:00,7,Male,41.0,Electronics,2.0,48.35470219745673,11.57243477072411,96.70940439491346,Net Banking,VIP,Kolkata
18587,2022-01-01,08:09:00,71,Male,26.0,Clothing,5.0,518.0065561153416,147.99161650641935,2590.032780576708,Net Banking,VIP,Chennai
18588,2022-03-25,07:37:00,68,Male,18.0,Beauty,3.0,23.189418449361526,12.147713148665778,69.56825534808458,UPI,Regular,Hyderabad
18589,2023-04-23,22:54:00,155,Female,24.0,Electronics,2.0,28.725938730563897,12.156000784813493,57.45187746112779,Cash,Regular,Chennai
18590,2023-12-07,18:49:00,2,Male,60.0,Clothing,2.0,58.28217636757083,31.364097722818972,116.56435273514165,Net Banking,VIP,Kolkata
18591,2022-06-25,10:33:00,82,Male,19.0,Clothing,3.0,496.9006635535536,171.96744848475484,1490.7019906606608,Credit Card,Regular,Ahmedabad
18592,2023-05-14,19:45:00,68,Male,61.0,Clothing,2.0,38.20524176711808,21.527868385890784,76.41048353423616,UPI,VIP,Hyderabad
18593,2023-02-24,18:35:00,25,Male,19.0,Beauty,3.0,288.2648803945192,158.81871083605077,864.7946411835576,Cash,New,Pune
18594,2023-09-10,17:28:00,26,Female,21.0,Electronics,4.0,5.574061438539573,22.92204353606657,22.296245754158292,Cash,VIP,Pune
18595,2023-01-10,19:22:00,4,Female,38.0,Electronics,3.0,1.0,7.6230682860626695,3.0,Net Banking,VIP,Kolkata
18596,2022-11-01,19:29:00,84,Male,22.0,Beauty,5.0,293.23678735578756,117.59182907685441,1466.1839367789378,UPI,VIP,Hyderabad
18597,2022-12-08,18:47:00,56,Male,34.0,Beauty,3.0,16.736324032568938,28.05532183821582,50.20897209770681,Cash,New,Ahmedabad
18598,2022-12-24,12:41:00,56,Female,52.0,Electronics,4.0,297.9728689790106,170.5258823086465,1191.8914759160425,Credit Card,New,Hyderabad
18599,2023-07-07,21:49:00,4,Male,38.0,Electronics,1.0,30.251717339722905,0.0,30.251717339722905,Debit Card,VIP,Hyderabad
18600,2023-12-19,17:18:00,61,Male,25.0,Clothing,2.0,27.489350073474693,5.883546954528084,54.978700146949386,Net Banking,New,Hyderabad
18601,2023-09-15,20:53:00,4,Male,60.0,Clothing,4.0,48.31107607608442,14.569353653170694,193.24430430433767,Cash,VIP,Kolkata
18602,2022-12-06,21:04:00,94,Female,47.0,Beauty,3.0,62.986342866943566,13.920611056233808,188.9590286008307,Net Banking,VIP,Kolkata
18603,2022-05-24,07:06:00,94,Male,63.0,Clothing,2.0,508.7688194591758,183.2106468882095,1017.5376389183516,Debit Card,Regular,Ahmedabad
18604,2022-02-02,09:23:00,2,Female,49.0,Beauty,3.0,52.34573234969713,13.70595964275207,157.0371970490914,Net Banking,Regular,Delhi
18605,2022-04-20,08:35:00,57,Female,26.0,Electronics,5.0,311.76471359987966,152.00863652190927,1558.8235679993982,UPI,VIP,Chennai
18606,2022-02-15,11:50:00,120,Female,57.0,Electronics,3.0,51.021896968728996,19.88291060119041,153.065690906187,Net Banking,New,Mumbai
18607,2022-01-02,06:23:00,69,Female,49.0,Clothing,1.0,32.85285514356292,4.37839479716898,32.85285514356292,Cash,New,Ahmedabad
18608,2023-07-29,18:46:00,2,Female,39.0,Beauty,2.0,510.0542457647908,277.48021126681675,1020.1084915295816,Cash,New,Ahmedabad
18609,2022-11-13,17:19:00,92,Male,18.0,Electronics,2.0,484.06526769559866,151.29996479782457,968.1305353911973,UPI,Regular,Bangalore
18610,2022-07-10,07:56:00,68,Male,54.0,Clothing,1.0,318.18250299979104,149.99446148120742,318.18250299979104,Debit Card,Regular,Hyderabad
18611,2023-11-28,21:52:00,60,Female,44.0,Beauty,3.0,28.618407207079148,23.912837214128096,85.85522162123745,Debit Card,VIP,Delhi
18612,2023-10-21,17:32:00,61,Female,22.0,Beauty,3.0,34.189950521969536,35.68191281240014,102.5698515659086,UPI,Regular,Pune
18613,2023-10-01,06:27:00,96,Male,56.0,Beauty,1.0,290.59192302324504,120.07585120751438,290.59192302324504,Debit Card,Regular,Hyderabad
18614,2022-10-12,22:09:00,78,Male,26.0,Beauty,4.0,14.357201390646742,21.628134349077836,57.428805562586966,UPI,VIP,Delhi
18615,2022-05-06,21:46:00,42,Male,51.0,Clothing,3.0,21.58848582715525,22.13974131278453,64.76545748146575,Net Banking,New,Bangalore
18616,2022-12-04,13:11:00,96,Female,32.0,Clothing,1.0,41.56148012221591,5.8840379502722335,41.56148012221591,Net Banking,Regular,Bangalore
18617,2023-03-02,08:48:00,5,Male,43.0,Clothing,2.0,525.5838326258306,260.08094066732343,1051.1676652516612,Credit Card,VIP,Bangalore
18618,2023-09-21,20:46:00,125,Female,26.0,Clothing,2.0,17.36098795206518,15.985564673439935,34.72197590413036,UPI,New,Mumbai
18619,2023-05-26,18:18:00,2,Female,28.0,Clothing,3.0,317.2062520375353,115.89216902733429,951.618756112606,Cash,New,Mumbai
18620,2022-04-16,11:43:00,39,Male,33.0,Beauty,2.0,38.10341343623002,7.861353794599621,76.20682687246004,Debit Card,New,Kolkata
18621,2023-10-31,18:25:00,22,Female,41.0,Electronics,2.0,297.5898492227453,129.8796074628738,595.1796984454905,Net Banking,Regular,Chennai
18622,2022-04-01,20:26:00,43,Male,29.0,Clothing,2.0,486.1001687941693,154.60578440894872,972.2003375883386,Credit Card,VIP,Delhi
18623,2023-07-19,07:45:00,65,Male,34.0,Clothing,4.0,508.55760057724797,246.00479532685208,2034.2304023089919,Credit Card,VIP,Ahmedabad
18624,2023-10-02,22:17:00,57,Male,55.0,Beauty,1.0,495.9393114352574,193.54779028886935,495.9393114352574,Net Banking,VIP,Mumbai
18625,2022-10-26,22:10:00,115,Male,46.0,Beauty,3.0,313.13064380673893,314.4236889190426,939.3919314202168,Debit Card,New,Hyderabad
18626,2022-10-16,19:03:00,77,Male,44.0,Clothing,3.0,54.91410909677329,20.800350847006435,164.74232729031985,Net Banking,Regular,Mumbai
18627,2022-10-04,14:03:00,84,Female,48.0,Clothing,1.0,297.8744187846785,75.04489831185558,297.8744187846785,Credit Card,VIP,Mumbai
18628,2023-12-30,21:15:00,117,Female,56.0,Electronics,4.0,494.8071388117418,589.6366528418971,1979.2285552469673,Net Banking,New,Chennai
18629,2023-07-31,09:56:00,140,Male,33.0,Electronics,1.0,41.94076366662727,16.657828510651907,41.94076366662727,Net Banking,Regular,Ahmedabad
18630,2022-08-01,09:35:00,65,Female,50.0,Clothing,1.0,503.2712271046707,196.45842926349636,503.2712271046707,UPI,New,Kolkata
18631,2022-07-05,17:28:00,26,Female,53.0,Electronics,2.0,290.23973619519455,118.50364677516339,580.4794723903891,Credit Card,VIP,Hyderabad
18632,2023-07-03,18:53:00,122,Male,48.0,Clothing,1.0,38.87345373708051,20.311223153379373,38.87345373708051,Debit Card,Regular,Bangalore
18633,2023-03-25,21:31:00,140,Female,60.0,Beauty,2.0,291.91966935431964,114.93167358730257,583.8393387086393,Debit Card,Regular,Ahmedabad
18634,2023-01-16,22:27:00,64,Male,61.0,Electronics,3.0,41.33645919115778,6.571228517800204,124.00937757347333,Cash,Regular,Pune
18635,2022-07-10,22:01:00,148,Male,20.0,Clothing,4.0,55.613600865611346,25.11175583109097,222.45440346244538,UPI,VIP,Chennai
18636,2022-11-21,19:43:00,13,Male,55.0,Beauty,1.0,17.362200350354836,29.35472649533331,17.362200350354836,Debit Card,VIP,Pune
18637,2022-03-29,08:41:00,37,Male,63.0,Beauty,3.0,33.8784131026335,15.528812787396756,101.6352393079005,UPI,New,Chennai
18638,2022-03-08,20:10:00,31,Female,43.0,Electronics,1.0,45.71142475668631,22.983990776528543,45.71142475668631,Debit Card,VIP,Mumbai
18639,2022-12-12,20:03:00,93,Male,22.0,Clothing,3.0,43.9782931125643,28.798187212831905,131.9348793376929,Net Banking,New,Hyderabad
18640,2023-11-26,18:36:00,2,Male,57.0,Clothing,2.0,504.0643185783076,137.22809002141932,1008.1286371566152,Credit Card,VIP,Hyderabad
18641,2022-11-20,17:41:00,61,Male,27.0,Beauty,2.0,17.473770998427913,26.913023789714874,34.947541996855826,Cash,Regular,Bangalore
18642,2022-12-18,21:14:00,140,Female,63.0,Electronics,1.0,504.1068149001602,228.80104962420518,504.1068149001602,Cash,VIP,Chennai
18643,2022-09-15,06:27:00,118,Female,28.0,Beauty,1.0,56.37126265995212,11.000817461038064,56.37126265995212,Credit Card,New,Bangalore
18644,2023-10-10,13:35:00,79,Female,30.0,Beauty,3.0,489.8889307162912,219.5458950674729,1469.6667921488736,UPI,Regular,Chennai
18645,2023-03-24,08:40:00,30,Male,47.0,Beauty,1.0,53.65373198800993,33.6390497827845,53.65373198800993,Net Banking,New,Hyderabad
18646,2023-11-21,19:15:00,134,Male,29.0,Electronics,5.0,2.91415535170184,11.455861502576969,14.5707767585092,Cash,Regular,Delhi
18647,2023-06-26,07:59:00,14,Male,29.0,Beauty,1.0,491.35923852004834,123.55604828928314,491.35923852004834,Cash,Regular,Chennai
18648,2022-12-14,22:51:00,124,Female,64.0,Beauty,1.0,47.06399078996795,47.28683274788282,47.06399078996795,Net Banking,Regular,Chennai
18649,2022-01-01,08:09:00,71,Male,23.0,Clothing,5.0,487.37269036733403,149.01294854462014,2436.8634518366703,Debit Card,Regular,Hyderabad
18650,2023-06-21,19:27:00,27,Male,60.0,Beauty,5.0,22.643358550806745,20.42545578936093,113.21679275403372,Credit Card,VIP,Bangalore
18651,2023-04-01,22:18:00,5,Female,52.0,Clothing,1.0,21.344462430099878,9.28788206000191,21.344462430099878,Credit Card,VIP,Ahmedabad
18652,2022-12-08,10:10:00,125,Male,50.0,Electronics,3.0,30.2620346471412,22.78287955764249,90.78610394142359,Cash,VIP,Mumbai
18653,2022-04-14,11:59:00,66,Female,59.0,Electronics,2.0,51.05711341312491,7.772678323962621,102.11422682624982,Cash,VIP,Hyderabad
18654,2022-10-11,19:47:00,18,Female,51.0,Electronics,2.0,25.32212557809841,17.95713133789546,50.64425115619682,UPI,VIP,Hyderabad
18655,2023-10-17,19:12:00,56,Male,36.0,Clothing,2.0,289.9101309859743,110.42038559754481,579.8202619719486,Debit Card,VIP,Kolkata
18656,2022-11-18,17:21:00,84,Male,59.0,Clothing,1.0,53.87167928851226,63.21585507035956,53.87167928851226,Credit Card,New,Mumbai
18657,2022-03-12,08:54:00,77,Female,29.0,Clothing,2.0,35.36349142480191,13.05709133726835,70.72698284960381,Cash,Regular,Kolkata
18658,2022-01-12,11:04:00,121,Male,20.0,Beauty,1.0,26.54466417960597,15.740613865390163,26.54466417960597,UPI,Regular,Hyderabad
18659,2023-03-20,19:14:00,3,Female,39.0,Electronics,2.0,23.174958017765444,11.22515734954606,46.34991603553089,Debit Card,New,Kolkata
18660,2023-06-19,06:21:00,114,Female,57.0,Clothing,1.0,517.0004561570829,123.5566791206205,517.0004561570829,Cash,VIP,Chennai
18661,2022-12-17,17:25:00,150,Male,56.0,Clothing,4.0,21.752541696676527,16.56118297647041,87.01016678670611,Net Banking,New,Ahmedabad
18662,2023-11-12,21:33:00,1,Male,40.0,Clothing,1.0,44.415446502893474,13.429864839913888,44.415446502893474,Credit Card,Regular,Ahmedabad
18663,2023-04-12,18:24:00,86,Male,39.0,Electronics,1.0,502.25238518779696,177.9012025674631,502.25238518779696,UPI,VIP,Delhi
18664,2022-04-01,20:26:00,43,Male,27.0,Clothing,2.0,494.5954101444822,161.90804363787564,989.1908202889643,Net Banking,Regular,Bangalore
18665,2022-11-18,17:21:00,84,Male,57.0,Clothing,1.0,48.26832122759116,60.40610303011309,48.26832122759116,Net Banking,New,Mumbai
18666,2023-11-10,21:17:00,57,Male,45.0,Beauty,4.0,505.32381909661194,477.9864830029026,2021.2952763864478,UPI,New,Chennai
18667,2023-03-21,19:24:00,4,Male,18.0,Beauty,3.0,30.202005336822324,12.41760461833862,90.60601601046697,Credit Card,New,Bangalore
18668,2022-11-11,20:24:00,105,Female,40.0,Electronics,2.0,33.28225290136018,21.16006505530352,66.56450580272036,Net Banking,New,Ahmedabad
18669,2023-11-23,19:51:00,108,Female,19.0,Clothing,4.0,21.68445604168017,27.485896353590263,86.73782416672069,UPI,New,Bangalore
18670,2023-09-09,17:15:00,15,Female,54.0,Beauty,2.0,36.082941484687474,20.08678132605511,72.16588296937495,Net Banking,New,Bangalore
18671,2023-12-30,21:11:00,4,Female,59.0,Electronics,2.0,308.8026902065032,80.3942424465564,617.6053804130064,Cash,VIP,Kolkata
18672,2022-11-05,09:58:00,29,Male,21.0,Clothing,3.0,498.1194661146693,189.50961769725114,1494.358398344008,Cash,New,Kolkata
18673,2023-10-14,20:15:00,1,Female,18.0,Electronics,2.0,497.8081216559963,132.26471231398327,995.6162433119925,UPI,VIP,Ahmedabad
18674,2022-11-10,21:30:00,42,Male,28.0,Clothing,3.0,45.2199363521679,17.288050463497314,135.6598090565037,Cash,New,Mumbai
18675,2023-04-05,21:15:00,139,Female,51.0,Clothing,4.0,9.672098427478256,26.88451533745894,38.68839370991302,Credit Card,Regular,Delhi
18676,2023-01-25,20:03:00,76,Male,61.0,Electronics,3.0,498.23203268222534,227.29621962374077,1494.696098046676,Debit Card,Regular,Pune
18677,2023-12-03,18:22:00,3,Male,33.0,Electronics,3.0,500.3139568907904,255.23050136027504,1500.9418706723711,UPI,VIP,Kolkata
18678,2023-09-26,20:24:00,1,Female,24.0,Beauty,1.0,48.1914611733466,15.095352170315275,48.1914611733466,Net Banking,Regular,Hyderabad
18679,2022-11-11,22:27:00,130,Female,25.0,Clothing,3.0,495.8293550197517,552.1089757654182,1487.488065059255,Credit Card,Regular,Delhi
18680,2022-02-12,08:44:00,87,Female,65.0,Electronics,1.0,308.01927886302394,96.36669391285363,308.01927886302394,Debit Card,New,Mumbai
18681,2023-03-13,22:39:00,5,Female,45.0,Beauty,2.0,504.86886106798295,253.03418365810646,1009.7377221359659,Net Banking,New,Delhi
18682,2022-03-26,10:54:00,80,Male,26.0,Electronics,5.0,24.999020149194184,6.8969708218235,124.99510074597092,Credit Card,Regular,Delhi
18683,2022-06-27,17:14:00,86,Female,55.0,Electronics,2.0,287.6287182777426,150.23842480721245,575.2574365554852,UPI,Regular,Delhi
18684,2023-03-30,11:10:00,2,Female,38.0,Clothing,2.0,297.0536306301634,77.42537323228882,594.1072612603268,Cash,Regular,Ahmedabad
18685,2023-12-16,10:03:00,11,Female,55.0,Beauty,2.0,491.76417179387494,130.3131686976945,983.5283435877499,UPI,Regular,Kolkata
18686,2022-08-17,18:03:00,121,Male,51.0,Beauty,3.0,291.97484762660775,118.3593434053365,875.9245428798233,Credit Card,Regular,Ahmedabad
18687,2023-11-25,16:37:00,92,Female,55.0,Beauty,3.0,21.795120822041973,20.24588619312385,65.38536246612591,Cash,New,Delhi
18688,2023-07-06,19:13:00,4,Female,48.0,Electronics,3.0,13.054550323241278,17.24845017857564,39.16365096972383,Cash,VIP,Pune
18689,2022-08-21,10:53:00,1,Male,30.0,Clothing,5.0,311.4999505165923,113.19813165433311,1557.4997525829617,Debit Card,New,Bangalore
18690,2023-07-10,22:50:00,53,Female,27.0,Beauty,2.0,30.20626080102046,6.814966085690863,60.41252160204092,UPI,Regular,Ahmedabad
18691,2022-11-05,19:29:00,90,Female,56.0,Clothing,4.0,288.85834976731564,319.7522949049045,1155.4333990692626,UPI,VIP,Bangalore
18692,2023-10-25,17:52:00,67,Male,37.0,Beauty,1.0,34.590036326498705,13.77961275084516,34.590036326498705,Cash,New,Pune
18693,2023-07-19,18:10:00,26,Female,47.0,Clothing,1.0,30.89879906434814,14.795780681676662,30.89879906434814,UPI,VIP,Chennai
18694,2022-09-10,21:16:00,2,Female,36.0,Beauty,1.0,58.619187437039784,52.20475309008674,58.619187437039784,Credit Card,New,Hyderabad
18695,2022-02-06,17:48:00,16,Male,20.0,Clothing,2.0,15.562882268020916,8.577821843686834,31.12576453604183,Net Banking,New,Pune
18696,2022-11-21,19:43:00,13,Male,53.0,Beauty,1.0,34.25734211946668,23.056371613461348,34.25734211946668,UPI,Regular,Kolkata
18697,2023-04-28,18:30:00,2,Male,45.0,Electronics,2.0,32.49282311397753,16.249306742034783,64.98564622795506,Credit Card,VIP,Delhi
18698,2022-12-31,11:14:00,62,Female,22.0,Clothing,4.0,296.7446404375486,111.4715846014127,1186.9785617501943,Net Banking,Regular,Kolkata
18699,2023-01-25,17:56:00,2,Female,62.0,Beauty,4.0,27.108274344857374,9.107867212054202,108.4330973794295,Net Banking,VIP,Ahmedabad
18700,2022-03-26,10:54:00,80,Male,25.0,Electronics,5.0,26.80147251216934,8.075487233373208,134.0073625608467,Net Banking,New,Pune
18701,2022-09-17,18:19:00,68,Female,58.0,Electronics,3.0,503.683028434386,218.4180177565592,1511.049085303158,Net Banking,New,Pune
18702,2023-12-31,17:47:00,3,Male,44.0,Electronics,3.0,291.7433012770276,126.19809804839439,875.2299038310829,UPI,VIP,Ahmedabad
18703,2023-11-10,21:17:00,57,Male,47.0,Beauty,4.0,487.51763559828356,483.7490436219398,1950.0705423931342,Credit Card,Regular,Delhi
18704,2022-11-18,17:28:00,149,Male,29.0,Clothing,2.0,302.5086483430553,103.44627234886306,605.0172966861106,Net Banking,VIP,Mumbai
18705,2023-11-07,08:46:00,47,Female,40.0,Clothing,2.0,20.45986983382236,5.567610581218543,40.91973966764472,Debit Card,VIP,Kolkata
18706,2023-12-19,20:54:00,114,Male,57.0,Electronics,1.0,65.25266939268666,48.11197902479126,65.25266939268666,Cash,Regular,Kolkata
